Name	Def	LevelId	Populate	Logicals	Outdoors	Animate	KillEdge	FillBlanks	SizeX	SizeY	AutoMap	Scan	Pops	PopPad	Files	File1	File2	File3	File4	File5	File6	Dt1Mask	Beta
Act 5 - Ice NW	1011	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/icecave/IceNW01.ds1	Expansion/icecave/IceNW02.ds1	Expansion/icecave/IceNW03.ds1	0	0	0	1	0
Act 5 - Ice NE	1012	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/icecave/IceNE01.ds1	Expansion/icecave/IceNE02.ds1	Expansion/icecave/IceNE03.ds1	0	0	0	1	0
Act 5 - Ice NEW	1013	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/icecave/IceNEW01.ds1	Expansion/icecave/IceNEW02.ds1	Expansion/icecave/IceNEW03.ds1	0	0	0	1	0
Act 5 - Ice NS	1014	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/icecave/IceNS01.ds1	Expansion/icecave/IceNS02.ds1	Expansion/icecave/IceNS03.ds1	0	0	0	1	0
Act 5 - Ice NSW	1015	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/icecave/IceNSW01.ds1	Expansion/icecave/IceNSW02.ds1	Expansion/icecave/IceNSW03.ds1	0	0	0	1	0
Act 5 - Ice NSE	1016	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/icecave/IceNSE01.ds1	Expansion/icecave/IceNSE02.ds1	Expansion/icecave/IceNSE03.ds1	0	0	0	1	0
Act 5 - Ice NSEW	1017	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/icecave/IceNSEW01.ds1	Expansion/icecave/IceNSEW02.ds1	Expansion/icecave/IceNSEW03.ds1	0	0	0	1	0
Act 5 - Ice Prev W	1018	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceWback01.ds1	0	0	0	0	0	1	0
Act 5 - Ice Prev E	1019	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceEback01.ds1	0	0	0	0	0	1	0
Act 5 - Ice Prev S	1020	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceSback01.ds1	0	0	0	0	0	1	0
Act 5 - Ice Prev N	1021	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceNback01.ds1	0	0	0	0	0	1	0
Act 5 - Ice Next W	1022	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceWahead01.ds1	0	0	0	0	0	1	0
Act 5 - Ice Next E	1023	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceEahead01.ds1	0	0	0	0	0	1	0
Act 5 - Ice Next S	1024	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceSahead01.ds1	0	0	0	0	0	1	0
Act 5 - Ice Next N	1025	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceNahead01.ds1	0	0	0	0	0	1	0
Act 5 - Ice Down W	1026	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceWdown01.ds1	0	0	0	0	0	1	0
Act 5 - Ice Down E	1027	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceEdown01.ds1	0	0	0	0	0	1	0
Act 5 - Ice Down S	1028	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceSdown01.ds1	0	0	0	0	0	1	0
Act 5 - Ice Down N	1029	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceNdown01.ds1	0	0	0	0	0	1	0
Act 5 - Ice Theme W	1030	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceWtheme.ds1	0	0	0	0	0	1	0
Act 5 - Ice Theme E	1031	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceEtheme.ds1	0	0	0	0	0	1	0
Act 5 - Ice Theme S	1032	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceStheme.ds1	0	0	0	0	0	1	0
Act 5 - Ice Theme N	1033	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceNtheme.ds1	0	0	0	0	0	1	0
Act 5 - Ice waypoint N	1034	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceNway.ds1	0	0	0	0	0	1	0
Act 5 - Ice waypoint S	1035	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceSway.ds1	0	0	0	0	0	1	0
Act 5 - Ice waypoint E	1036	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceEway.ds1	0	0	0	0	0	1	0
Act 5 - Ice waypoint W	1037	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/icecave/IceWway.ds1	0	0	0	0	0	1	0
Act 5 - Ice River A	1038	0	1	0	0	0	1	1	64	64	0	1	0	0	4	Expansion/icecave/RiverIce01.ds1	Expansion/icecave/RiverIce02.ds1	Expansion/icecave/RiverIce03.ds1	Expansion/icecave/RiverIce04.ds1	0	0	1	0
Act 5 - Ice River B	1039	0	1	0	0	0	1	1	64	64	0	1	0	0	4	Expansion/icecave/RiverIce05.ds1	Expansion/icecave/RiverIce06.ds1	Expansion/icecave/RiverIce07.ds1	Expansion/icecave/RiverIce08.ds1	0	0	1	0
Act 5 - Ice Pool A	1040	0	1	0	0	0	1	1	32	32	0	1	0	0	6	Expansion/icecave/poolroom01a.ds1	Expansion/icecave/poolroom02a.ds1	Expansion/icecave/poolroom03a.ds1	Expansion/icecave/poolroom04a.ds1	Expansion/icecave/poolroom05a.ds1	Expansion/icecave/poolroom06a.ds1	1	0
Act 5 - Ice Pool B	1041	0	1	0	0	0	1	1	32	32	0	1	0	0	6	Expansion/icecave/poolroom01.ds1	Expansion/icecave/poolroom02.ds1	Expansion/icecave/poolroom03.ds1	Expansion/icecave/poolroom04.ds1	Expansion/icecave/poolroom05.ds1	Expansion/icecave/poolroom06.ds1	1	0
Act 5 - Temple NE	1042	0	1	0	0	0	1	1	40	40	0	0	0	0	2	Expansion/wildtemple/tempNE01.ds1	Expansion/wildtemple/tempNE02.ds1	0	0	0	0	1	0
Act 5 - Temple NW	1043	0	1	0	0	0	1	1	40	40	0	0	0	0	2	Expansion/wildtemple/tempNW01.ds1	Expansion/wildtemple/tempNW02.ds1	0	0	0	0	1	0
Act 5 - Temple SE up	1044	0	1	0	0	0	1	1	40	40	0	1	0	0	2	Expansion/wildtemple/tempSE01.ds1	Expansion/wildtemple/tempSE02.ds1	0	0	0	0	1	0
Act 5 - Temple SW	1045	0	1	0	0	0	1	1	40	40	0	0	0	0	2	Expansion/wildtemple/tempSW01.ds1	Expansion/wildtemple/tempSW02.ds1	0	0	0	0	1	0
Act 5 - Temple NE Down	1046	0	1	0	0	0	1	1	40	40	0	1	0	0	1	Expansion/wildtemple/tempNEdown.ds1	0	0	0	0	0	1	0
Act 5 - Temple NW Down	1047	0	1	0	0	0	1	1	40	40	0	1	0	0	1	Expansion/wildtemple/tempNWdown.ds1	0	0	0	0	0	1	0
Act 5 - Temple SW Down	1048	0	1	0	0	0	1	1	40	40	0	1	0	0	1	Expansion/wildtemple/tempSWdown.ds1	0	0	0	0	0	1	0
Act 5 - Temple NE Waypoint	1049	0	1	0	0	0	1	1	40	40	0	1	0	0	1	Expansion/wildtemple/tempNEWay.ds1	0	0	0	0	0	1	0
Act 5 - Temple NW Waypoint	1050	0	1	0	0	0	1	1	40	40	0	1	0	0	1	Expansion/wildtemple/tempNWWay.ds1	0	0	0	0	0	1	0
Act 5 - Temple SE Waypoint	1051	0	1	0	0	0	1	1	40	40	0	1	0	0	1	Expansion/wildtemple/tempSEWay.ds1	0	0	0	0	0	1	0
Act 5 - Temple SW Waypoint	1052	0	1	0	0	0	1	1	40	40	0	1	0	0	1	Expansion/wildtemple/tempSWWay.ds1	0	0	0	0	0	1	0
Act 5 - Lava N	1053	0	1	1	1	1	0	0	24	24	0	1	0	-4	2	Act4/Expansion/LavaN.ds1	Act4/Expansion/LavaN2.ds1	0	0	0	0	4095	0
Act 5 - Lava S	1054	0	1	1	1	1	0	0	24	24	0	1	0	-4	2	Act4/Expansion/LavaS.ds1	Act4/Expansion/LavaS2.ds1	0	0	0	0	4095	0
Act 5 - Lava E	1055	0	1	1	1	1	0	0	24	24	0	1	0	-4	2	Act4/Expansion/LavaE.ds1	Act4/Expansion/LavaE2.ds1	0	0	0	0	4095	0
Act 5 - Lava W	1056	0	1	1	1	1	0	0	24	24	0	1	0	-4	2	Act4/Expansion/LavaW.ds1	Act4/Expansion/LavaW2.ds1	0	0	0	0	4095	0
Act 5 - Lava EW	1057	0	1	1	1	1	0	0	24	24	0	1	0	-4	2	Act4/Expansion/LavaEW.ds1	Act4/Expansion/LavaEW2.ds1	0	0	0	0	4095	0
Act 5 - Lava NS	1058	0	1	1	1	1	0	0	24	24	0	1	0	-4	2	Act4/Expansion/LavaNS.ds1	Act4/Expansion/LavaNS2.ds1	0	0	0	0	4095	0
Act 5 - Baal W	1059	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/BaalLair/baalW01.ds1	Expansion/BaalLair/baalW02.ds1	Expansion/BaalLair/baalW03.ds1	0	0	0	3	0
Act 5 - Baal E	1060	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/BaalLair/baalE01.ds1	Expansion/BaalLair/baalE02.ds1	Expansion/BaalLair/baalE03.ds1	0	0	0	3	0
Act 5 - Baal EW	1061	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/BaalLair/baalEW01.ds1	Expansion/BaalLair/baalEW02.ds1	Expansion/BaalLair/baalEW03.ds1	0	0	0	3	0
Act 5 - Baal S	1062	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/BaalLair/baalS01.ds1	Expansion/BaalLair/baalS02.ds1	Expansion/BaalLair/baalS03.ds1	0	0	0	3	0
Act 5 - Baal SW	1063	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/BaalLair/baalSW01.ds1	Expansion/BaalLair/baalSW02.ds1	Expansion/BaalLair/baalSW03.ds1	0	0	0	3	0
Act 5 - Baal SE	1064	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/BaalLair/baalSE01.ds1	Expansion/BaalLair/baalSE02.ds1	Expansion/BaalLair/baalSE03.ds1	0	0	0	3	0
Act 5 - Baal SEW	1065	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/BaalLair/baalSEW01.ds1	Expansion/BaalLair/baalSEW02.ds1	Expansion/BaalLair/baalSEW03.ds1	0	0	0	3	0
Act 5 - Baal N	1066	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/BaalLair/baalN01.ds1	Expansion/BaalLair/baalN02.ds1	Expansion/BaalLair/baalN03.ds1	0	0	0	3	0
Act 5 - Baal NW	1067	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/BaalLair/baalNW01.ds1	Expansion/BaalLair/baalNW02.ds1	Expansion/BaalLair/baalNW03.ds1	0	0	0	3	0
Act 5 - Baal NE	1068	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/BaalLair/baalNE01.ds1	Expansion/BaalLair/baalNE02.ds1	Expansion/BaalLair/baalNE03.ds1	0	0	0	3	0
Act 5 - Baal NEW	1069	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/BaalLair/baalNEW01.ds1	Expansion/BaalLair/baalNEW02.ds1	Expansion/BaalLair/baalNEW03.ds1	0	0	0	3	0
Act 5 - Baal NS	1070	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/BaalLair/baalNS01.ds1	Expansion/BaalLair/baalNS02.ds1	Expansion/BaalLair/baalNS03.ds1	0	0	0	3	0
Act 5 - Baal NSW	1071	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/BaalLair/baalNSW01.ds1	Expansion/BaalLair/baalNSW02.ds1	Expansion/BaalLair/baalNSW03.ds1	0	0	0	3	0
Act 5 - Baal NSE	1072	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/BaalLair/baalNSE01.ds1	Expansion/BaalLair/baalNSE02.ds1	Expansion/BaalLair/baalNSE03.ds1	0	0	0	3	0
Act 5 - Baal NSEW	1073	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/BaalLair/baalNSEW01.ds1	Expansion/BaalLair/baalNSEW02.ds1	Expansion/BaalLair/baalNSEW03.ds1	0	0	0	3	0
Act 5 - Baal Prev NEW	1074	0	1	0	0	0	1	1	16	16	0	1	0	0	2	Expansion/BaalLair/baalNEWup01.ds1	Expansion/BaalLair/baalNEWup02.ds1	0	0	0	0	3	0
Act 5 - Baal Prev NSE	1075	0	1	0	0	0	1	1	16	16	0	1	0	0	2	Expansion/BaalLair/baalNSEup01.ds1	Expansion/BaalLair/baalNSEup02.ds1	0	0	0	0	3	0
Act 5 - Baal Prev NSW	1076	0	1	0	0	0	1	1	16	16	0	1	0	0	2	Expansion/BaalLair/baalNSWup01.ds1	Expansion/BaalLair/baalNSWup02.ds1	0	0	0	0	3	0
Act 5 - Baal Prev SEW	1077	0	1	0	0	0	1	1	16	16	0	1	0	0	2	Expansion/BaalLair/baalSEWup01.ds1	Expansion/BaalLair/baalSEWup02.ds1	0	0	0	0	3	0
Act 5 - Baal Next N	1078	0	1	0	0	0	1	1	16	16	0	1	0	0	2	Expansion/BaalLair/baalNdown01.ds1	Expansion/BaalLair/baalNdown02.ds1	0	0	0	0	3	0
Act 5 - Baal Next S	1079	0	1	0	0	0	1	1	16	16	0	1	0	0	2	Expansion/BaalLair/baalSdown01.ds1	Expansion/BaalLair/baalSdown02.ds1	0	0	0	0	3	0
Act 5 - Baal Next E	1080	0	1	0	0	0	1	1	16	16	0	1	0	0	2	Expansion/BaalLair/baalEdown01.ds1	Expansion/BaalLair/baalEdown02.ds1	0	0	0	0	3	0
Act 5 - Baal Next W	1081	0	1	0	0	0	1	1	16	16	0	1	0	0	2	Expansion/BaalLair/baalWdown01.ds1	Expansion/BaalLair/baalWdown02.ds1	0	0	0	0	3	0
Act 5 - Baal Waypoint N	1082	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/BaalLair/baalNway.ds1	0	0	0	0	0	3	0
Act 5 - Baal Waypoint S	1083	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/BaalLair/baalSway.ds1	0	0	0	0	0	3	0
Act 5 - Baal Waypoint E	1084	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/BaalLair/baalEway.ds1	0	0	0	0	0	3	0
Act 5 - Baal Waypoint W	1085	0	1	0	0	0	1	1	16	16	0	1	0	0	1	Expansion/BaalLair/baalWway.ds1	0	0	0	0	0	3	0
Act 5 - ThroneRoom	1086	131	1	0	0	0	1	1	0	0	0	1	0	0	1	Expansion/baalLair/wthrone.ds1	0	0	0	0	0	44	0
Act 5 - WorldStone	1087	132	1	0	0	0	1	1	0	0	0	1	0	0	1	Expansion/baalLair/wstone01.ds1	0	0	0	0	0	60	0
Act 5 - Temple Entrance	1088	121	1	0	0	0	1	1	0	0	0	1	1	-4	1	Expansion/wildtemple/tempEnter.ds1	0	0	0	0	0	3711029	0
Act 5 - Baal Entrance	1089	120	1	0	0	0	1	1	0	0	0	1	0	0	1	Expansion/mountaintop/MtnTop.ds1	0	0	0	0	0	29360148	0
