Name	description - not loaded	Id	Token	SpawnMax	Selectable0	Selectable1	Selectable2	Selectable3	Selectable4	Selectable5	Selectable6	Selectable7	TrapProb	SizeX	SizeY	nTgtFX	nTgtFY	nTgtBX	nTgtBY	FrameCnt0	FrameCnt1	FrameCnt2	FrameCnt3	FrameCnt4	FrameCnt5	FrameCnt6	FrameCnt7	FrameDelta0	FrameDelta1	FrameDelta2	FrameDelta3	FrameDelta4	FrameDelta5	FrameDelta6	FrameDelta7	CycleAnim0	CycleAnim1	CycleAnim2	CycleAnim3	CycleAnim4	CycleAnim5	CycleAnim6	CycleAnim7	Lit0	Lit1	Lit2	Lit3	Lit4	Lit5	Lit6	Lit7	BlocksLight0	BlocksLight1	BlocksLight2	BlocksLight3	BlocksLight4	BlocksLight5	BlocksLight6	BlocksLight7	HasCollision0	HasCollision1	HasCollision2	HasCollision3	HasCollision4	HasCollision5	HasCollision6	HasCollision7	IsAttackable0	Start0	Start1	Start2	Start3	Start4	Start5	Start6	Start7	EnvEffect	IsDoor	BlocksVis	Orientation	Trans	OrderFlag0	OrderFlag1	OrderFlag2	OrderFlag3	OrderFlag4	OrderFlag5	OrderFlag6	OrderFlag7	PreOperate	Mode0	Mode1	Mode2	Mode3	Mode4	Mode5	Mode6	Mode7	Yoffset	Xoffset	Draw	Red	Green	Blue	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	SubClass	Xspace	Yspace	NameOffset	MonsterOK	OperateRange	ShrineFunction	Restore	Parm0	Parm1	Parm2	Parm3	Parm4	Parm5	Parm6	Parm7	Act	Lockable	Gore	Sync	Flicker	Damage	Beta	Overlay	CollisionSubst	Left	Top	Width	Height	OperateFn	PopulateFn	InitFn	ClientFn	RestoreVirgins	BlockMissile	DrawUnder	OpenWarp	AutoMap
corpse	guard corpse 2	270	GF	1	1	0	0	0	0	0	0	0	15	3	3	0	0	0	0	1	10	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	100	0	0	0	0	0	0	0	14	3	2	0	1	0	0	0	0
corpse	dead villager 1	271	dg	1	1	0	0	0	0	0	0	0	15	3	3	0	0	0	0	1	10	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	0	0	0	0	14	3	0	0	1	0	0	0	0
corpse	dead villager 2	272	df	1	1	0	0	0	0	0	0	0	15	3	3	0	0	0	0	1	10	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	0	0	0	0	14	3	0	0	1	0	0	0	0
Dummy	"yet another flame, no damage"	273	f8	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	20	0	0	0	0	0	0	0	256	256	128	128	128	128	128	128	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-80	0	2	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	100	1	0	0	0	0	0	0	14	3	0	0	0	0	0	0	0
hidden stash	tiny pixel shaped thingie	274	f9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	256	256	128	128	128	128	128	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-80	0	2	0	1	0	0	0	0	0	0	0	0	15	0	0	1	0	100	1	0	0	0	0	0	0	14	3	0	0	0	0	0	0	0
Shrine	health shrine for caves	275	ce	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	16	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-85	0	2	0	1	1	275	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	1	275	0	0	2	2	1	0	0	0	0	0	310
Shrine	mana shrine for caves	276	cg	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	16	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-85	0	2	0	1	2	275	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	2	275	0	0	2	2	1	0	0	0	0	0	310
Shrine	cave magic shrine	277	cg	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	16	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-85	0	2	0	1	3	275	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	3	275	0	0	2	2	1	0	0	0	0	0	310
Shrine	"manashrine, act 3, dungeun"	278	de	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	17	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-95	0	2	0	1	2	120	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	2	120	0	0	2	2	1	0	0	0	0	0	310
Shrine	"magic shrine, act 3 sewers."	279	wj	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	13	13	1	0	0	0	0	0	256	256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	1	0	0	-95	0	2	0	1	3	282	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	3	282	0	0	2	2	1	0	0	0	0	0	310
Shrine	"healthwell, act 3, sewers"	280	wk	0	1	0	0	0	0	0	0	0	0	3	4	0	0	0	0	1	17	1	1	0	0	0	0	256	125	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-95	0	2	0	1	1	282	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	1	282	0	0	2	2	1	0	0	0	0	0	310
Shrine	"manawell, act 3, sewers"	281	wl	0	1	0	0	0	0	0	0	0	0	3	4	0	0	0	0	1	17	1	1	0	0	0	0	256	125	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-95	0	2	0	1	2	282	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	2	282	0	0	2	2	1	0	0	0	0	0	310
Shrine	"magic shrine, act 3 sewers, dungeon."	282	ws	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	13	13	1	0	0	0	0	0	256	256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	4	1	0	0	-95	0	2	0	1	3	282	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	3	282	0	0	2	2	1	0	0	0	0	0	310
dummy	"brazier_celler, act 2"	283	bi	1	0	0	0	0	0	0	0	0	15	1	1	0	0	0	0	20	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	8	0	0	-60	1	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	100	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0
sarcophagus	"anubis coffin, act2, tomb"	284	qc	0	1	0	0	0	0	0	0	0	0	3	5	3	0	0	0	1	8	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	5	-65	1	2	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	100	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0
dummy	"brazier_general, act 2, sewers, tomb, desert"	285	bm	1	0	0	0	0	0	0	0	0	15	1	1	0	0	0	0	20	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	8	0	0	-60	1	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	100	0	0	0	1	0	0	0	14	3	0	0	0	0	0	0	0
Dummy	"brazier_tall, act 2, desert, town, tombs"	286	bo	1	0	0	0	0	0	0	0	0	15	3	3	0	0	0	0	20	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	8	0	0	-60	1	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	100	0	0	0	1	0	0	0	14	3	0	0	0	0	0	0	0
Dummy	"brazier_small, act 2, desert, town, tombs"	287	bq	1	0	0	0	0	0	0	0	0	15	2	2	0	0	0	0	20	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	8	0	0	-60	1	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	100	0	0	0	1	0	0	0	14	3	0	0	0	0	0	0	0
Waypoint	"waypoint, celler"	288	w7	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	15	15	0	0	0	0	0	200	200	160	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	19	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	100	100	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	64	0	0	-70	0	2	0	1	0	0	0	0	0	5	2	0	8	0	0	1	1	100	0	0	0	0	0	0	0	23	3	17	0	0	0	0	0	0
bed	bed for harum	289	ub	1	1	0	0	0	0	0	0	0	15	5	5	0	0	0	0	1	11	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	128	0	0	-60	0	2	0	1	18	0	0	0	0	0	0	0	1	0	0	1	0	100	0	0	1	-50	0	100	80	14	3	0	0	0	0	0	0	0
door	iron grate door left	290	dv	0	1	0	1	0	1	1	1	1	0	1	3	0	0	0	0	1	1	1	1	1	1	1	1	256	256	256	256	256	256	256	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	0	-5	-8	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	1	6	0	1	-20	-80	40	40	0	0	0	0	1	0	0	1	0	100	0	0	0	-20	-80	40	40	8	3	0	0	0	0	0	0	0
door	iron grate door right	291	dn	0	1	0	1	0	1	1	1	1	0	3	1	0	0	0	0	1	1	1	1	1	1	1	1	256	256	256	256	256	256	256	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	0	0	8	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	1	6	0	1	-20	-80	40	40	0	0	0	0	1	0	0	1	0	100	0	0	0	-20	-80	40	40	8	3	0	0	0	0	0	0	0
door	wooden grate door left	292	dp	0	1	0	1	0	1	1	1	1	0	1	3	0	0	0	0	1	1	1	1	1	1	1	1	256	256	256	256	256	256	256	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	0	-5	-9	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	1	6	0	1	-20	-80	40	40	0	0	0	0	1	0	0	1	0	100	0	0	0	-20	-80	40	40	8	3	0	0	0	0	0	0	0
door	wooden grate door right	293	dt	0	1	0	1	0	1	1	1	1	0	3	1	0	0	0	0	1	1	1	1	1	1	1	1	256	256	256	256	256	256	256	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	0	-3	8	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	1	6	0	1	-20	-80	40	40	0	0	0	0	1	0	0	1	0	100	0	0	0	-20	-80	40	40	8	3	0	0	0	0	0	0	0
door	wooden door left	294	dk	0	1	0	1	0	1	1	1	1	0	1	3	0	0	0	0	1	1	1	1	1	1	1	1	256	256	256	256	256	256	256	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	0	-3	-10	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	1	6	0	1	-20	-80	40	40	0	0	0	0	1	0	0	1	0	100	0	0	0	-20	-80	40	40	8	3	0	0	0	1	0	0	0
door	wooden door right	295	dl	0	1	0	1	0	1	1	1	1	0	3	1	0	0	0	0	1	1	1	1	1	1	1	1	256	256	256	256	256	256	256	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	0	0	7	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	1	6	0	1	-20	-80	40	40	0	0	0	0	1	0	0	1	0	100	0	0	0	-20	-80	40	40	8	3	0	0	0	1	0	0	0
Dummy	wall torch left for tombs	296	qd	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	29	0	0	0	0	0	0	0	256	256	128	128	128	128	128	128	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	-80	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	100	0	0	0	0	0	0	0	14	3	0	0	0	0	0	0	0
Dummy	wall torch right for tombs	297	qe	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	29	0	0	0	0	0	0	0	256	256	128	128	128	128	128	128	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	-80	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	100	0	0	0	0	0	0	0	14	3	0	0	0	0	0	0	0
portal	arcane sanctuary portal	298	ay	0	1	0	1	0	0	0	0	0	0	5	2	0	0	0	0	30	30	30	30	0	0	0	0	200	200	200	200	0	0	0	0	1	0	1	0	0	0	0	0	0	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	120	120	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	16	0	0	-70	0	2	0	1	0	0	0	0	0	5	2	0	2	0	0	0	1	100	0	0	1	-30	-80	60	80	34	3	29	0	0	0	0	0	339
magic shrine	"magic shrine, act 2, haram"	299	hb	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	15	15	1	0	0	0	0	0	256	256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-95	0	2	0	1	3	301	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	3	301	0	0	2	2	1	0	0	0	0	0	310
magic shrine	"magic shrine, act 2, haram"	300	hc	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	20	13	1	0	0	0	0	0	256	256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-95	0	2	0	1	3	301	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	3	301	0	0	2	2	1	0	0	0	0	0	310
Dummy	maggot well health	301	qf	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	16	1	0	0	0	0	0	256	256	128	128	128	128	128	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-80	0	2	0	1	1	301	0	0	0	0	0	0	1	0	0	1	0	100	0	0	0	1	301	0	0	2	2	1	0	0	0	0	0	310
manashrine	maggot well mana	302	qg	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	16	1	0	0	0	0	0	256	256	128	128	128	128	128	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-80	0	2	0	1	2	301	0	0	0	0	0	0	1	0	0	1	0	100	0	0	0	2	301	0	0	2	2	1	0	0	0	0	0	310
magic shrine	"magic shrine, act 3 arcane sanctuary."	303	hd	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	15	1	0	0	0	0	0	256	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-95	0	2	0	1	3	319	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	3	301	60	80	2	2	1	0	0	0	0	0	310
teleportation pad	teleportation pad	304	7h	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	30	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	-70	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	100	0	0	1	-30	-80	60	80	27	3	0	0	0	0	0	0	0
teleportation pad	teleportation pad	305	aa	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	30	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	-70	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	100	0	0	1	-30	-80	60	80	27	3	0	0	0	0	0	0	0
teleportation pad	teleportation pad	306	aa	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	30	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	-70	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	100	0	0	1	-30	-80	60	80	27	3	0	0	0	0	0	0	0
Dummy	arcane thing	307	7a	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	20	0	0	0	0	0	0	0	256	256	128	128	128	128	128	128	1	1	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	125	125	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-80	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	100	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Dummy	arcane thing	308	7b	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	20	0	0	0	0	0	0	0	256	256	128	128	128	128	128	128	1	1	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	125	125	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-80	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	100	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
